0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
2.828427e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
2.828427e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
-2.828427e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
-2.828427e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
2.828427e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
2.828427e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
-2.828427e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
-2.828427e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
-2.828427e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
-2.828427e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
-2.828427e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
2.828427e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
2.828427e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
-2.828427e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
2.828427e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
-2.828427e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
2.828427e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
-2.828427e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
-2.828427e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
-2.828427e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
-2.828427e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
-2.828427e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
-2.828427e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
2.828427e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
2.828427e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
-2.828427e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
-2.828427e+000	0.000000e+000
0.000000e+000	0.000000e+000
0.000000e+000	0.000000e+000
-2.828427e+000	0.000000e+000
